artist_familiarity,artist_hotness,duration,end_of_fade_in,key,loudness,release,song_hotness,start_of_fade_out,tempo,time_signature
0.606675278,0.369674093,174.81098,0.154,7,3.235,You'reMyWorld,0.569275651,169.558,86.62,4
0.510783846,0.349013498,307.56526,0.259,0,5.959,GrandesExitos:Complicidad,0.565451012,300.716,100.051,4
0.523633032,0.348350022,216.86812,0.195,11,13.774,SangreDeMiAlma,0.265861049,206.954,179.575,1
0.664182058,0.502848779,146.59873,0,0,7.249,BattleMetal,0.653815561,143.139,160.009,4
0.563048689,0.34822673,273.65832,0.241,5,3.865,Ketukuba,0.319565987,269.183,87.976,7
0.505602748,0.345717932,321.33179,0.265,0,9.846,PerdidoEnElEspacio,0.265861049,300.304,132.858,4
0,0,203.75465,0.293,9,14.816,SaturdayNightRag1934-36Volume1,0.345802234,200.696,99.487,4
0.437634718,0.36134021,152.13669,0,2,17.611,TheGoldenAgeofLightMusic:OrchestralGemsinStereo,0,148.857,179.264,5
0.511711973,0.33256773,264.51546,0,5,7.401,TheKenBurnsEffect,0,249.736,103.936,1
0.833178526,0.804219797,148.1922,0,4,19.976,ElAmorEnLosTiemposdelColera(LoveInTheTimeOfCholera),0.701124286,141.398,115.066,1
0.616436885,0.409464909,230.3473,0.432,11,8.734,FeelTheFire,0.334706549,225.547,91.191,1
0.419320249,0.338781245,443.55873,0,9,12.552,GottaWalkWithdaKing,0,438.863,100.011,3
0.589694605,0.383863704,286.32771,7.668,9,9.903,JudgementDays,0.408110884,259.884,125.916,3
0.851351443,0.582346374,225.12281,0.17,7,7.315,DudeRanch,0.674164746,219.655,200.716,1
0.748320703,0.545865917,329.58649,4.58,7,7.951,Unforgettable,0,329.586,182.168,4
0.646021343,0.408801073,250.3571,0.071,7,5.766,ProgrammedtoConsume,0.538200452,250.357,125.086,1
0.558475816,0.40788797,254.56281,0,7,5.208,Gettin'MyGrooveBack,0.405115722,254.563,150.013,4
0.496406259,0.330753889,190.48444,0.432,5,11.549,HitClub_TheHits1949,0.265861049,185.794,66.988,4
0.60425956,0.461023016,251.37587,2.914,0,10.85,HouseOfBlueLights,0.260338243,241.493,126.533,4
0.634441713,0.423117944,234.55302,1.042,8,6.931,IntoASwan,0.590240598,226.267,115.033,4
0.515847654,0.35312499,123.71546,0.342,9,12.677,October,0.334706549,112.414,178.725,1
0.629301806,0.450779891,504.05832,0,8,10.586,G.I.JOE,0.301681757,497.348,154.172,4
0.465194733,0.36228409,269.7922,0.241,0,10.483,HoldThatTrain,0.535575222,258.142,94.554,3
0.546788717,0.37082899,199.13098,0,5,4.314,Postrof,0.288481643,192.441,196.188,4
0.644519692,0.405618982,362.31791,3.065,2,6.762,SinnersInternational,0.675696807,350.372,90.027,4
0.54402602,0.368908141,50.83383,0,0,6.084,Don'tLabelUs,0,50.834,210.982,1
0.859513993,0.812307796,340.79302,3.93,7,5.66,WakeMeUpWhenSeptemberEnds,0.437909889,331.952,101.08,4
0.657406765,0.422472423,231.18322,0.104,5,9.647,AClassicSoulChristmas,0.997758396,217.298,92.98,1
0.697887822,0.435144672,352.67873,0,0,6.282,AmaryQuerer(HomenajeaLasGrandesCanciones),0.450762242,344.213,80.484,4
0.807876868,0.505181616,345.75628,2.096,5,7.743,HeartItRacesRemixes,0,326.531,100.032,4
0.668087296,0.459387425,81.50159,0,8,14.891,Heaven&Earth,0.345802234,73.903,143.291,1
0.796337059,0.582921576,256.522,0,10,3.91,BlackGivesWayToBlue,0.824432869,245.609,107.845,4
0.704411407,0.469425908,163.52608,0.637,5,13.876,TheCapitolYears,0,153.269,90.18,3
0.711017021,0.432695229,289.54077,0.061,11,7.719,9thWonderPresentsDreamMerchantVolume1,0.525497119,266.037,137.534,3
0.80955221,0.583147022,180.50567,3.251,8,4.44,TheBestOfIllNiño,0,162.22,104.984,4
0.403984635,0.454159694,280.45016,6.844,7,6.876,MassacreMusical,0.646995747,266.223,97.02,4
0.739099282,0.471126715,270.52363,0,10,7.803,BlueRecord,0.742185319,270.524,176.066,3
0.822316236,0.508813195,265.22077,0.096,10,2.542,GrandChamp,0.604088178,254.108,185.094,4
0.639249552,0.413885098,51.61751,0.549,10,5.728,CactusesComeInFlocks,0.454042766,51.618,86.571,1
0.555966789,0.338110388,281.41669,0.148,7,5.799,BackToTheFuture,0.569275651,276.364,197.458,4
0.804523521,0.586433379,246.96118,0.34,8,6.033,BlackMarketMusic,0.850282902,235.265,142.116,4
0.852136187,0.78033412,252.3424,0,1,3.028,SomeKindOfMonster,0.801014141,244.941,167.486,4
0.456599589,0.186396319,273.55383,0.496,2,6.464,Aviation,0.227016697,262.194,117.329,4
0.489537502,0.343389815,331.07546,0.131,10,15.624,Eternity'sSunrise,0.427446571,312.628,105.535,4
0.739454874,0.513339196,256.02567,0.067,9,5.648,FreddieAndTheTrojanHorse,0.682574648,244.825,88.02,1
0.724284927,0.501360613,254.01424,0.131,7,7.199,DrFeelgoodDeluxeEdition,0.535106025,243.125,127.745,4
0.470124075,0.325022933,266.762,0,0,7.381,Ultrakurzwelle,0,259.437,97.362,3
0.599536502,0.398349517,166.922,0.327,3,7,60'sGirlGroups,0,157.872,120.712,3
0.054708809,0,182.20363,2.426,0,11.415,InstrumentalAcordeón(28HitsinAccordion),0.198586716,172.095,63.007,1
0.50400634,0.411218525,342.83057,0.168,8,8.132,MattersOfTheHeart,0,321.492,157.869,4
0.537908276,0.417727338,240.43057,0.618,1,4.714,SoFarFromReal,0.714329037,229.976,97.148,4
0.558481253,0.37632596,233.45587,0.177,5,16.263,BuzzBuzz,0,230.22,144.71,4
0.559358631,0.39963949,199.20934,0,1,9.699,DJSlugoJukeChroniclesVol.10,0,199.209,150.056,4
0.679011869,0.360871465,333.24363,0.16,7,4.141,WithoutZero,0.443695061,324.865,95.973,4
0.796493402,0.510324986,194.35057,0.34,7,13.047,OldFriendsLiveOnStage,0.419674279,183.844,151.5,4
0.604820432,0.383877494,298.37016,0.255,9,6.311,BlueMoon,0.503381236,281.141,111.903,4
0.476968971,0.358285252,223.76444,0.084,10,10.3,MyFavoritePlace,0,213.415,135.955,4
0.844039532,0.524378988,359.6273,2.955,6,10.609,ANewKindofArmy,0.549342332,346.448,141.334,1
0.620041695,0.364975595,247.7971,3.117,5,12.649,RescueYou,0.427446571,232.409,86.665,4
0.670615396,0.503151606,221.12608,0,7,21.978,NakedSongsLiveAndAcoustic,0.212045405,211.302,70.331,1
0.383294226,0.255564868,389.642,0.438,0,10.976,SanFranciscoLoveHouseVolume2,0,384.255,130.032,4
0.834538586,0.477310881,234.52689,0.16,4,6.022,LaborDays,0.638297906,229.825,167.909,4
0.422787884,0.395247623,227.05587,0.177,7,14.489,DownTheLine,0.257416046,218.645,117.454,4
0.685691649,0.542502096,290.97751,0.177,7,15.546,SuitYourself,0.392008771,258.885,121.773,4
0.55785785,0.369823447,229.8771,0.351,9,8.952,Before&After,0.300592881,226.4,140.984,4
0.852638932,0.535763158,181.02812,0.154,1,6.446,ComingOnStrong,0.33888672,181.028,126.14,4
0.603383145,0.422127199,44.64281,0,1,16.504,Coal,0.323112121,44.643,146.894,1
0.826513629,0.628228387,324.85832,0,7,10.086,JamesTaylorLive,0.546635489,314.23,102.756,3
0.419034024,0.29398439,183.30077,0.165,4,8.579,Drama_SpielundBlut(DasArchivTeil1),0.270775999,175.903,147.679,1
0.747684012,0.529995833,286.27546,0,4,7.74,Performingthisweek...AtRonnieScotts,0.771471753,282.529,145.917,1
0.508036616,0.339627561,301.71383,0.212,9,6.366,ItaloDanceCollection_Vol.1,0,297.993,131.968,4
0.628290857,0.36416381,298.13506,0.415,0,4.683,Hex,0.642091038,283.347,64.006,1
0.611788254,0.336726841,207.56853,2.897,6,9.01,TheBeatGoesOn,0,201.038,105.671,4
0.526646055,0.352342013,124.94322,0.415,11,7.31,InAWord,0.480238748,120.32,120.703,4
0.669726188,0.427914247,326.42567,0,5,24.83,Fantasia,0.215080319,304.303,95.111,3
0.450361261,0.267757495,225.04444,3.152,1,23.15,AngelicEmbrace,0,203.122,100.893,4
0.664559979,0.397569595,357.85098,0,7,8.525,36GradRemixe,0.265861049,342.703,125.995,5
0.437814943,0.336186128,233.76934,0.38,5,5.779,TwoWarriors,0.509039914,229.82,140.13,4
0.796797414,0.453259925,201.87383,0,10,4.998,Inertia,0.692329927,184.395,113.326,4
0.452983132,0.328094925,208.90077,0,0,10.196,Natsukashii,0.332070982,205.566,89.927,4
0.50087616,0.379228069,227.36934,0.972,2,8.521,Laulujarakkaudesta,0.542965638,213.804,121.981,4
0.429349278,0.277789967,180.00934,0.845,2,13.512,ParisJazzCafeVol.3,0.212045405,175.421,90.177,4
0.632367594,0.384327716,121.70404,0,8,12.298,SuicideSessions/Anti-SocialPersonalityDisorder:Live,0.38293509,116.286,74.82,4
0.384720138,0,235.91138,0.427,1,10.203,InstrumentalsandLostTracks,0.210316817,227.091,100.145,4
0.508971308,0.34209665,235.41506,0.456,4,5.492,BreakLikeTheWind,0.334706549,230.075,129.318,4
0.700446614,0.528795206,219.19302,0,4,7.736,French,0.550647153,212.41,176.153,4
0.657883116,0.464886257,282.69669,2.438,2,12.714,TheBass-icCollection,0.489038209,261.59,84.064,3
0.522888132,0.30571906,148.00934,0.427,9,13.607,DevoradorDeCorazones,0,144.451,112.071,4
0.447863929,0.324434794,107.57179,0,10,9.883,RadJackson,0.327736683,105.198,108.917,1
0.75504135,0.458592025,243.722,0.165,9,4.852,LoveittoLife,0.47212112,239.56,126.105,4
0.840432422,0.608849019,230.42567,0.212,4,5.981,HereWithoutYou,0.704963317,224.177,86.82,4
0.713322147,0.473613189,311.53587,0.112,0,12.743,WelcometomyWorld,0.687470641,306.022,106.742,4
0.645192339,0.47122433,197.19791,0.276,4,29.75,JoaoVozEViolato,0.631600818,187.582,127.782,4
0.81592342,0.555138322,255.73832,0.156,9,5.724,BTNHRESURRECTION,0.474054831,252.012,101.167,1
0.499939221,0.37444943,367.41179,0.078,1,9.249,BlownAway,0.215080319,357.518,174.57,4
0.687687486,0.406686099,222.92853,0,1,9.035,Illa,0.588922168,216.3,93.056,4
0.929030287,0.750426551,156.96934,0.322,4,20.816,PlugInBaby,0.652835695,142.286,127.547,1
0.274613283,0,392.4371,7.129,9,18.245,Intermobility,0,365.273,130.316,5
0.780461749,0.574274731,280.21506,0.238,5,3.306,CalloftheMastodon,0.597640798,275.528,173.205,5
0.532850502,0.302930471,362.60526,0.103,10,18.152,Distance,0,335.105,116.005,4
0.635757022,0.379436972,146.83383,2.241,7,13.12,RCACountryLegends,0.375984302,140.707,90.61,4
0.572500601,0.368054039,171.49342,0.179,8,14.876,InHisPrime1927-1928,0.525497119,171.493,136.915,1
0.46689796,0.320165416,233.01179,2.072,7,6.589,CajunBlood,0.27829312,216.967,169.235,4
0.679748141,0.458595403,213.91628,0.166,0,8.983,NineteenNaughtyNineNature'sFury,0.553778846,203.099,91.981,4
0.899934952,0.68365806,267.20608,0.357,0,9.148,OKComputer(Collector'sEdition),0.775023551,256.354,150.848,3
0.612543004,0.459660463,305.34485,0,6,7.232,ThingsInTheGameDoneChanged,0.728852131,291.358,118.052,4
0.477180009,0.327954754,205.21751,0.223,0,18.263,WhenJuniperSleeps,0.327736683,195.971,60.11,1
0.274432948,0.26622954,161.38404,0.251,5,15.01,StreetSinger,0,155.783,138.25,4
0.698770478,0.399451724,168.51546,0.067,9,21.835,TheEdgeOfLove,0.454727444,163.051,67.405,1
0.423385847,0.367007961,121.0771,0.078,7,7.071,C.C.Adcock,0,119.049,172.716,1
0.822316236,0.508813195,222.09261,0,10,7.974,It'sDarkAndHellIsHot,0.678235925,216.195,106.769,4
0.668087296,0.459387425,43.51955,0,10,23.874,Heaven&Earth,0.360370583,43.52,35.931,4
0.593226735,0.363563852,171.80689,0.168,0,4.134,UnBlodymary,0.239936824,167.869,167.954,1
0.768695713,0.41759188,529.91955,0.322,0,6.076,ServeTheEgo,0.345802234,520.557,85.316,5
0.645763147,0.34608409,277.10649,0.357,1,17.91,Ascolta,0.375984302,263.924,88.761,1
0.694021648,0.479407676,283.74159,0.183,0,11.766,Nocturama,0.591758451,275.418,116.621,1
0.825962346,0.506804744,290.63791,0.131,4,6.664,It'sNothingPersonal,0.533370878,283.51,123.635,4
0.408071911,0.313667192,154.69669,2.258,5,11.473,BlackDiamondExpressToHell,0,146.402,89.201,4
0.615504103,0.439836359,307.35628,0.288,6,7.769,Testosterona,0.514753324,295.753,135.982,4
0.845373304,0.534429714,242.52036,0.241,11,1.622,HotJoints2,0.761878078,235.166,88.043,4
0.755077151,0.563763752,212.29669,3.413,6,3.753,SaosinEP,0.747754816,200.789,85.029,4
0.429576223,0.31335058,294.55628,2.612,9,9.042,FutureChill,0,285.658,114.011,4
0.418381812,0.317486348,178.20689,0,0,13.873,PlayItForALongTime,0,166.835,96.212,1
0.651957877,0.436220548,207.51628,0.154,11,6.748,Reach,0,197.416,117.985,4
0.804838889,0.457841156,149.91628,0,11,8.225,NeighborhoodWatch,0.558997327,147.603,165.546,3
0.398858713,0.341061399,226.66404,0,9,8.612,Tiqui_Tiqui,0,213.769,95.243,4
0.713782886,0.529166983,280.24118,0,0,9.074,LiveInLulea,0.554384121,256.592,64.811,4
0.637533386,0.310614281,286.4322,0,4,8.57,SomethinginYourEyes,0,267.627,133.925,4
0.407372281,0.482486802,463.49016,0,10,9.492,TheAnimalswithSonnyBoyWilliamson,0.288481643,457.236,81.111,3
0.522423829,0.41759188,144.92689,2.873,4,9.105,ItsNotTheSame,0.266955186,141.52,144.803,4
0.015557881,0.34424658,163.082,0.444,9,7.005,JoyintheJourney,0,154.035,122.403,4
0.437193777,0.316155987,156.682,0.369,5,12.839,WelcomeHome/TheOkehYears,0.353261354,151.679,78.453,3
0.327233191,0.063724986,237.24363,0,11,15.777,Transformation,0,224.253,118.713,4
0.620501925,0.301847095,80.3522,0,0,4.379,TimExile'sNuisanceGabbaretLounge,0.428702263,80.352,141.836,4
0.448124003,0.315522959,317.88363,0,9,10.56,GatheringTheTribe,0.534629582,293.489,100.295,4
0.754180833,0.476254162,50.9122,0.223,4,7.837,DoubleR,0.340922756,46.527,81.901,4
0.553194234,0.359807225,218.61832,1.147,6,5.025,HouseFullOfNoTrust,0.212045405,211.94,157.909,4
0.486679143,0.362501434,212.21832,0.285,5,9.191,MaximumSpeed,0.255103036,203.685,159.702,1
0.817256293,0.735208878,112.95302,0,4,7.087,TheLegend,0.326478238,105.03,118.041,4
0.493891153,0.355495957,286.24934,0,9,9.033,DämmerElbenTragödie,0.407901717,279.319,119.428,4
0.732393863,0.496224349,194.37669,0,2,11.663,OriginalAlbumClassics,0.360370583,186.746,74.809,4
0.761362238,0.467110649,198.79138,4.917,7,11.105,Rockin'EveryNight(GaryMooreLiveInJapan),0.270775999,195.158,100.081,4
0.831240277,0.725746082,347.84608,0,4,6.774,ChristinaAguilera/Stripped,0.680334935,347.846,152.214,3
0.580481348,0.412610819,198.86975,5.01,0,13.637,QuandL'HumainDanse,0.225768116,177.389,107.087,4
0.404823303,0.288050285,237.7922,0.403,5,9.517,No-OnetoBlame,0,229.222,90.282,3
0.773271848,0.429689629,225.64526,0,10,4.442,AHauntingCurse,0.514753324,219.173,110.994,4
0.547228148,0.364787348,673.2273,0,6,7.634,Irresistible!,0,652.243,127.992,4
0.490688788,0.326430853,304.32608,4.737,7,12.436,4RosasYQueDiosRepartaSuerte,0.266955186,296.832,109.051,4
0.611788254,0.336726841,207.33342,0.189,1,8.41,RiddimDriven-Adrenaline,0.334706549,201.781,195.976,5
0.553637086,0.360200448,793.62567,0.125,11,12.593,PhylypsTrakII,0.509157228,773.648,127.923,4
0.822432829,0.531303319,209.99791,0.976,7,6.186,SaintsAndSinners,0.668466258,200.899,145.689,5
0.847754656,0.494206855,321.17506,0.125,4,3.973,Shogun,0.474054831,313.295,100.604,4
0.710203377,0.51484988,218.61832,0,9,2.599,Ensiferum,0.691042546,215.208,200.061,4
0.641197515,0.448653471,352.88771,0,2,8.733,LiveWideOpen,0.304169503,341.827,133.391,4
0.549282907,0.347547581,305.65832,0.125,4,18.713,SoloinRio1959,0.355285536,297.802,105.813,4
0.564710159,0.415937641,257.59302,0.194,9,9.449,SoulExpress,0.494489518,246.886,97.959,4
0.282167578,0.293010712,348.36853,0.125,5,8.665,Eternity,0.204882718,331.993,111.465,4
0.468250911,0.410841587,131.57832,0.183,9,13.763,15GrandesÉxitos,0,122.77,194.156,4
0.598636434,0.232825061,216.81587,2.432,0,5.737,Conelalmaentrelasmanos,0,206.187,131.938,4
0.482148325,0.344198187,319.60771,0.363,8,13.792,CarrymeHome-ThePowerOfGospel,0.572920148,309.098,102.328,4
0.546310424,0.30991934,199.94077,0.365,2,8.596,DondeEstasCorazon,0,195.808,100.048,4
0.590692918,0.452817838,247.32689,0.131,6,8.405,InYourArmsAgain,0.253834736,237.261,90.666,4
0.571422802,0.423356106,201.09016,0.136,4,16.937,ConcertsInédits:Solo-Duo-Trio,0,187.878,79.53,5
0.683388517,0.46311834,248.78975,0,5,11.814,Live1990,0.215080319,248.79,128.598,1
0.581884359,0.347006921,145.78893,0.253,11,8.871,RadioHits2,0.367273416,139.993,156.074,4
0.679616957,0.354472191,173.26975,0.384,2,11.216,Tomorrow,0,165.912,138.028,4
0.654644975,0.450775218,295.3922,0.288,10,7.688,ThisIsTyHerndon:GreatestHits,0.405115722,284.102,74.166,5
0.837450128,0.476760867,323.18649,0,7,4.238,Resurrection,0.629071836,323.186,150.11,4
0.396455254,0.299230368,144.1171,0.502,3,11.508,ShakeAHand,0,140.353,110.323,3
0.616884544,0.343844499,222.17098,0,1,4.184,L'odiodelmondoresel'uomoschiavodell'amore,0,219.951,187.716,4
0.485049268,0.25822409,364.48608,3.338,4,11.448,Cabeçaelétricacoraçãoacústico,0,335.882,95.997,3
0.510798011,0.352235517,189.57016,0,6,11.156,Karaoke:CountryQueen-SingingtotheHits,0.265861049,178.927,67.904,4
0.637181284,0.449139951,623.72526,0,8,15.926,TheMasterMusiciansofJajouka,0.304169503,623.725,131.578,4
0.36061367,0,177.94567,0.62,3,7.162,BlueAllTheWay,0,168.176,118.835,1
0.517126315,0.360145057,168.64608,0.224,7,17.019,SonnyTerry&BrownieMcGhee_Vol.A(1938-1941),0,164.066,106.237,4
0.420421925,0.321208121,150.33424,0.374,0,10.727,Ultra-Lounge/Space-CapadesVolumeThree,0.654800662,145.328,120.172,4
0.546206711,0.354517343,239.90812,0.13,4,4.732,Megalomania,0.536570161,234.092,120.052,4
0.629008226,0.361917926,402.62485,0.276,1,6.318,extrasensoryperceptioncompiledbymartin&LiquidSoul,0,398.582,0,3
0.73118423,0.549204384,186.40934,0.223,4,7.654,TheSexPistols,0.345802234,179.397,133.811,1
0.558384455,0.340632714,195.10812,0.148,10,7.551,KingJammy's:Selector'sChoiceVol.2,0.433005077,189.318,158.103,4
0.604479007,0.390489535,285.49179,0.074,1,4.853,ThePeopleVs.,0.708607217,274.657,91.101,4
0.600486543,0.453270236,188.47302,0.183,2,8.774,Originalité,0.377531645,183.786,178.192,4
0.535702528,0.384986117,237.87057,0,0,8.691,CarlosNunezEnConcert,0.327736683,235.143,113.156,3
0.636119207,0.363499577,158.45832,3.849,2,9.65,FactoDelafeylasfloresazulesVSElmonstruodelasramblas,0.212045405,154.43,95.036,4
0.514414554,0.413757657,68.98893,0,1,6.917,DoraTheExplorerPartyFavorites,0.334706549,62.787,123.965,4
0.67577137,0.435468899,263.94077,0.13,0,14.293,TheVeryBestOfJ.J.Cale,0.557313136,260.882,111.492,1
0.382546667,0.335138064,316.36853,0,7,11.536,TheGoodRoad,0.339576293,303.972,119.194,4
0.632856419,0.428980521,269.73995,0.183,7,7.462,StandUp,0.323112121,250.358,103.009,4
0.649157388,0.469177429,220.96934,0.113,4,5.911,UrbanRenewalProgram,0.60211999,210.338,96.287,4
0.726298027,0.555414576,85.26322,0,9,9.614,LiveatCBGB1982,0.589637891,85.263,86.536,4
0.550303379,0.407373149,196.64934,0,6,2.932,ThePlan,0.261034569,192.493,108.831,4
0.724864482,0.524449471,271.85587,0.078,4,4.002,Apocalypso,0.663124801,267.685,120.119,4
0.491290395,0.441169843,260.38812,2.003,7,14.51,Steppin'ItUpANotch,0,251.315,100.006,4
0.558090352,0.349841327,204.53832,0.572,10,9.84,Vidaloca,0.537503904,193.533,110.666,4
0.53002231,0.409244639,221.28281,0.196,2,10.566,CinéPassion,0.215080319,211.958,110.551,3
0.796337059,0.582921576,267.36281,0.119,1,6.478,MusicBank,0.708746211,260.278,92.012,1
0.830592506,0.639798164,417.67138,0,5,7.865,LiveatStubb's,0.653306678,417.671,181.549,4
0.566532654,0.272364626,158.98077,0.322,2,9.89,NaturalBridge,0.57540658,148.915,140.659,1
0.475231776,0.262906153,295.57506,0.163,2,4.639,MatterOfTime,0,290.04,117.116,4
0.480872925,0.381106492,219.74159,0.224,4,5.155,Pastanaga,0,216.921,141.45,1
0.688146051,0.518371606,189.30893,0.062,2,7.54,Playlist:TheVeryBestOfEddieMoney,0.426223508,180.024,86.902,5
0.59454079,0.348615302,189.75302,0,9,5.991,No_NotMe_Never,0.666532379,181.481,168.248,4
0.373084302,0.268305297,129.25342,0,9,11.857,TravellingCountry,0,124.889,117.076,4
0.599133769,0.392994623,617.82159,5.161,2,13.179,S.W.A.T.,0.394394856,571.391,148.505,5
0.84219335,0.550422825,178.33751,0.311,1,4.059,Demigod,0.651392592,174.951,85.112,1
0.785120149,0.562881125,323.21261,0,7,3.049,Thechainheartmachine,0,318.758,93.235,1
0.626436382,0.374271174,284.47302,0,6,4.812,Livin'ItUp+Dub:Limitededition,0.270775999,273.421,174.282,1
0.772292647,0.542175166,232.30649,0.084,6,7.751,OriginalDoberman,0,223.62,89.998,4
0.749860753,0.51653518,218.22649,0,10,7.693,Echoes,0.62646424,211.075,120.006,4
0.614642954,0.439024561,164.8322,0,9,5.946,EverydayPeople,0,157.373,130.64,5
0.749796959,0.551552455,194.40281,0.149,7,6.942,WithoutASound,0.589946219,175.299,145.228,4
0.604414492,0.400517951,263.60118,0.073,6,6.017,Llego...VanVan,0.466304831,252.697,130.691,4
0.818319359,0.667294596,174.602,0.241,11,4.022,FinalStraw,0.702289777,172.141,142.01,4
0.611933956,0.37235087,200.9073,0.36,10,4.982,BloodBrothers,0.44082644,194.171,181.889,4
0.475300882,0.344171478,98.89914,0,4,7.268,14FrenziedShakers,0.561018716,98.899,182.57,1
0.73379894,0.544257506,184.2673,0.061,6,10.72,MartinScorsesePresentsTheBlues:StevieRayVaughan,0.693478471,180.251,98.623,1
0.555787461,0.354454708,250.27873,0.165,9,10.612,OurMusicIsRed-WithPurpleFlashes,0.433005077,244.071,85.453,1
0.706827671,0.416173065,180.50567,3.512,7,8.154,Essential_TheVeryBestOf...,0.360370583,169.546,109.018,3
0.491695071,0.326429668,149.55057,0.102,2,3.287,ThisWillBeLaughingWeek,0.358976526,146.564,115.606,4
0.537088297,0.352919184,173.81832,0.241,4,6.241,RiseFromWithin,0.43483809,166.005,161.782,3
